share_of_cards_top,share_of_views
0.13119635662988263,0.9540239966207821
0.13312313890348573,0.9550144830111867
0.1350499211770888,0.9559745082343624
0.13697670345069188,0.956903385529448
0.13890348572429498,0.9577960860346536
0.14083026799789805,0.9586612717982606
0.14275705027150115,0.9595053008966283
0.14468383254510422,0.9603287050155852
0.1466106148187073,0.961122711338969
0.1485373970923104,0.9618950071577097
0.15046417936591347,0.9626497794977027
0.15239096163951654,0.9633912375384196
0.15431774391311964,0.9641090355597907
0.15624452618672272,0.9648037495547962
0.1581713084603258,0.9654771075023773
0.1600980907339289,0.9661322109031971
0.16202487300753196,0.9667721169507667
0.16395165528113506,0.9673981327060799
0.16587843755473813,0.968010014479799
0.1678052198283412,0.9686096231723217
0.1697320021019443,0.9691952751118595
0.17165878437554738,0.9697649543229813
0.17358556664915045,0.9703161574515802
0.17551234892275355,0.9708542456630885
0.17743913119635663,0.9713799057183675
0.17936591346995973,0.9718933148460264
0.1812926957435628,0.9723940521281179
0.18321947801716587,0.9728851082974248
0.18514626029076897,0.9733616760279188
0.18707304256437204,0.9738262143665543
0.18899982483797512,0.9742806285208817
0.19092660711157822,0.9747242095764638
0.1928533893851813,0.9751591064301884
0.19478017165878436,0.9755857843071555
0.19670695393238746,0.9760048856610735
0.19863373620599054,0.976411957623133
0.20056051847959364,0.9768103453833354
0.2024873007531967,0.9771996280237333
0.20441408302679978,0.9775783655618759
0.20634086530040288,0.977946779533525
0.20826764757400595,0.9783077942107344
0.21019442984760903,0.9786613209791996
0.21212121212121213,0.9790084675177287
0.2140479943948152,0.9793495439763884
0.2159747766684183,0.979684240205112
0.21790155894202137,0.9800112934500582
0.21982834121562445,0.9803314126256643
0.22175512348922755,0.9806469017038515
0.22368190576283062,0.9809578049917723
0.2256086880364337,0.9812625938926711
0.2275354703100368,0.981562331778204
0.22946225258363986,0.9818569078804901
0.23138903485724294,0.9821459677423107
0.23331581713084604,0.9824307076567788
0.2352425994044491,0.9827111276238945
0.2371693816780522,0.9829846356752462
0.23909616395165528,0.983251231810834
0.24102294622525836,0.983512666163175
0.24294972849886146,0.9837692931894878
0.24487651077246453,0.9840216224220243
0.2468032930460676,0.9842695209393276
0.2487300753196707,0.984509998008615
0.2506568575932738,0.9847449366838609
0.2525836398668769,0.9849742261971842
